date,ticker,close,ret_1d,fwd_ret_1d,fwd_ret_5d,vol_20d,vol_20d_ann,text,num_headlines
2020-03-23,AAPL,54.163700103759766,-0.0212442691835051,0.1003253891961433,0.1356687226546056,0.0632972790577256,1.0048131543227932,"Foxconn Has Secured Enough Workers To Meet 'Seasonal Demand' At All Major Chinese Plants Shares of some technology companies are trading lower amid market volatility. Sunday's fiscal stimulus bill failed a procedural senate vote while the Fed on Monday announced stimulus measures. NOTE: Sector is mixed, with some names up for the session. Nomura Instinet Maintains Neutral on Apple, Lowers Price Target to $225 How Tim Cook, Mark Zuckerberg And Other Tech CEOs Are Helping Fight The Global Pandemic 3 ETFs To Short The Dow Apple Dropped Two-device Limit on Online Purchases of iPhones Cisco Pledges $225M To Fight Global Coronavirus Pandemic",7
2020-03-24,AAPL,59.597694396972656,0.1003253891961433,-0.005508738362963,0.0300146359466684,0.0678308794992437,1.076781830194731,"'Apple Expects to Start Reopening Stores in First Half of April' -Bloomberg Apple Expects Stores To Start Re-Opening In First Half On April Apple Store Closures Could Leave Some Device Owners In The Lurch: Report 75 Stocks Moving In Tuesday's Mid-Day Session Rise In Semiconductor, Cloud Computing Stocks Could Set Tone For Broader Economy Shares of several technology companies are trading higher amid market strength on hopes of a US economic stimulus package agreement. 26 Stocks Moving in Tuesday's Pre-Market Session Twitter Expects Q1 Operating Loss As Pandemic Hurts Ad Sales",8
2020-03-25,AAPL,59.269386291503906,-0.005508738362963,0.0526231576855265,-0.0187763956678184,0.0676446574560896,1.073825646905786,"'Apple weighs delaying 5G iPhone launch by months, sources say' -Nikkei Apple's Tim Cook Says Has Been Able To 'Source 10M masks for the US and millions more' For Regions In Europe, Says ' Our ops teams are helping to find and purchase masks from our supply chain in coordination with governments around the world.' COVID-19 Crisis Could Make Big Tech Even Stronger Tesla, Wayfair And Other Profitable Short Trades Could Get A Short Covering Boost 'Huawei is set to release its #P40 phone series on Thursday, a move that analysts predicted could help push up its phone shipments and even surpass major counterpart @Apple in the short term' -Tweet From China's Global Times Biz Airline Shares Jump As Stimulus Agreement Offers Relief, While Nike Up On Earnings A Peek Into The Markets: US Stock Futures Surge After Senate, White House Strike Deal On Coronavirus Stimulus Package Apple Said to be Accelerating Production Relocation Outside China Deutsche Bank Upgrades Apple to Buy, Announces $270 Price Target 120 Biggest Movers From Yesterday",10
2020-03-26,AAPL,62.388328552246094,0.0526231576855265,-0.0414023444966304,-0.0522753484222235,0.0673916346813191,1.0698090348773168,Roku Or Netflix – Which One Is Better In The Near Term? Tim Cook Announces Apple 10M Masks Donation To US Health Workers Apple Shares Tank As Report Says New iPhone Launch Could Be Moved To Next Year,3
2020-03-27,AAPL,59.80530548095703,-0.0414023444966304,0.0285378465405614,-0.0255509739308346,0.0680041399062923,1.079532253889356,"Loup Ventures Says Believes Demand For 5G iPhone Will Be Initially Muted 'as it will reflect overall consumer demand in the fall which we expect to be soft'; Says Believes Apple Is 'One Of The Best Ways' To Invest In 5G Transformation Loup Ventures Says 'Taking the view that China production will remain stable (which can quickly change), the supply chain should be positioned to supply several million iPhones by the end of September, in line with supply for previous launches.' Loup Ventures Says Believes It Is Still Likely Apple Will Host A Fall 5G iPhone Launch; Notes China Manufacturing And Assembly, Including Some Apple Partners Are Starting To Ramp Up Production For Some Companies, A Sliver Of Good News During COVID-19 'New #COVID19 screening app developed by @Apple, in partnership with @CDCgov, @fema and the @WhiteHouse #coronavirus task force.' -VOA's Steve Herman Regional Banks, Other Cyclicals Saw Buying Interest Yesterday Amid Stimulus Hopes 'Apple iPhone demand destruction 'intensifying,' says Cleveland Research' - Walter Bloomberg Shares of several technology, semiconductor, and software companies are trading lower as a potential sell-off from this week's strength. While US stimulus legislation has boosted economic optimism, demand concerns still exist amid the coronavirus. 1,000 Google Employees Volunteer To Help Expand Sister Company's Coronavirus Testing Program Apple PCB Suppliers Dismiss Speculation about 5G iPhone Delay",12
2020-03-30,AAPL,61.512020111083984,0.0285378465405614,-0.0020406192691885,0.0300615063298888,0.0646670475577368,1.0265575551513515,"Ad Sales Decrease With Covid-19 But Digital Holds The Key Shares of several technology companies are trading higher as equities continue to rise following last week's rebound amid US stimulus measures. UBS Maintains Buy on Apple, Lowers Price Target to $290 Apple Supplier Foxconn's Profit Falls Nearly 25% Year-Over-Year: Report",4
2020-03-31,AAPL,61.386497497558594,-0.0020406192691885,-0.0526170540057476,0.0202128969851171,0.0643833704925165,1.0220543213479978,"What Google And Is Doing To Fight The Coronavirus Apple Acquires Dark Sky Weather App Strategist Channels His Inner Elsa, Says Apple Investors Need To Let It Go Japan Display to Raise $200M by Selling Display Production Equipment to Overseas Client Said to be Apple",4
2020-04-01,AAPL,58.15652084350586,-0.0526170540057476,0.0166866257148148,0.1044375861203354,0.0640739824611077,1.017142938609633,"Is Roku Above Other Streamers – A SWOT Approach Hearing Apple, Goldman To Let Card Holders Defer April Payments Apple Analyst Projects 'Multi-Quarter Impact' On iPhone Shipments From COVID-19 Pandemic Some Staples Stocks Bouncing Back After Sliding In Recent Rally As Caution Tightens Grip Shares of several technology, semiconductor, and software companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic. The White House said it expects a surge in cases over the next 2 weeks. A Peek Into The Markets: US Stock Futures Tumble Ahead Of ADP, Manufacturing Reports Here's How The 'MAGA' Tech Giant Stocks Performed In Q1 Apple Acquires DarkSky, Weather App To Be Pulled From Android",8
2020-04-02,AAPL,59.126956939697266,0.0166866257148148,-0.0143713680525855,0.0941494190529321,0.0640861456041809,1.017336022520028,"Credit Suisse Compiles List Of Corporations With Most And Least Cash A Peek Into The Markets: US Stock Futures Gain, Jobless Claims In Focus Amazon Offers Prime Video Purchases On iOS As Apple Foregoes 30% Third-Party Tax",3
2020-04-03,AAPL,58.2772216796875,-0.0143713680525855,0.0872372132163961,0.1318916563854322,0.0640922857456286,1.0174334942437404,"Roland Garros Is Giving Us Hope – Shall We Dare to Dream? Morgan Stanley Maintains Overweight on Apple, Lowers Price Target to $298 Credit Suisse Maintains Neutral on Apple, Lowers Price Target to $260 Apple Accidentally Confirms Unreleased Product That Helps Users Find Lost Items Apple Tells Staff U.S. Stores to Remain Closed Until Early May",5
2020-04-06,AAPL,63.36116409301758,0.0872372132163961,-0.0115822942297322,0.0936490370805724,0.0650302595488856,1.0323233667620095,"Investor Movement Index Summary: March 2020 Apple's iPhone 9 Launch Could Be Imminent Apple Rumored To Be Eyeing $100M Acquisition Of AR, VR Company NextVR Apple shares are trading higher potentially due to the company announcing it would produce 1 million face shields per week for healthcare workers. Apple To Make 1M Face Shields Per Week For Coronavirus Health Workers",5
2020-04-07,AAPL,62.627296447753906,-0.0115822942297322,0.0255950861800642,0.0963652521688918,0.0628979760119416,0.9984744149814228,"Shares of several technology, semiconductor, and software companies are trading higher amid optimism that coronavirus cases in Asia are potentially easing. Global slowing cases could raise hopes of a sooner return to spending and economic activity. Microsoft Hires ex-Apple Exec Caballero in Charge of Wireless for Hardware 3M, Trump Strike Deal To Import 166.5M Masks From China, Company To Continue To Supply Abroad",3
2020-04-08,AAPL,64.2302474975586,0.0255950861800642,0.0072158851387973,0.0774982191615014,0.0627357805290603,0.9958996415125304,"Netflix, YouTube, Disney+: Which Video Streaming Platform Do Teens Watch The Most? The Show Must Go On – Event Industry Rising To The Challenge Of COVID-19 Global Payments Firm Papaya Global Publishes International COVID-19 Crisis Guides For Employers Watching Apple Shares; Hearing Traders Circulating Word Of Earlier Article From China Publication Suggesting Apple Cut Orders From China Suppliers Shares of several technology companies are trading higher amid overall market strength on optimism that US coronavirus cases could soon leveling off. NOTE: Some names in the sector have potentially benefited from recent work-at-home trends. 10 Biggest Price Target Changes For Wednesday JP Morgan Maintains Overweight on Apple, Lowers Price Target to $335 Hearing Piper Sandler Raised Apple Price Target From $260 To $300; Unconfirmed iPhone Maker Foxconn To Produce Ventilators In US",9
2020-04-09,AAPL,64.6937255859375,0.0072158851387973,0.0196274890512877,0.0552630474120281,0.0582581517894506,0.9248194888628346,"Communications Services Sector Earnings: When Staying In Becomes The Trend Will FANG Lead The Market Rebound? Apple At A 'Fork In The Road' As Disney+ Reports 50M Subscribers Nomura Maintains Neutral on Apple, Raises Price Target to $240 2 Companies Well Positioned To Weather The Coronavirus Storm Disney Shares Climb 7% As Video On Demand Service Crosses 50M Subscribers",6
2020-04-13,AAPL,65.9635009765625,0.0196274890512877,0.0505033097508573,0.0134675492668951,0.0518637659997318,0.8233117613432261,"IDC Issues PC Report For Q1, Shows 'Sharp Decline in Q1 2020 Despite Increased Demand to Meet Remote Work and School Needs' Commentary: Why Supply Chains Are Weaker Than Their Weakest Link Apple Reportedly Planning Major iPhone Design Overhaul For Fall Launches Raymond James Maintains Outperform on Apple, Lowers Price Target to $305 Apple And Google Team Up To Build Bluetooth Solution To Tackle COVID-19 Pandemic Bloomberg Reports iPhone 12 to Feature Redesigned Stainless Steel Chasis, Cheaper Homepod to be Out Later This Year Apple's Stock Will Outperform Other FAANG Stocks In 2020, Long-Term Future 'Among The Brightest', Munster Says",7
2020-04-14,AAPL,69.29487609863281,0.0505033097508573,-0.009127434402724,-0.0650759505684374,0.0431311966158521,0.6846865199650521,"Apple Makes Available Its Mobility Data To Aid In Coronavirus Efforts, Says Trends Tool From Apple Maps Can Help Mitigate Spread Of Virus Apple shares are trading higher after it was reported the company shipped 2.5 million iPhones in China in March. JPMorgan, Wells Fargo Earnings Lower Than Expected, But Positive Tone Helps Shares Apple And Google Give Details On Their Joint Coronavirus Contact Tracing Tool Apple Shipped 2.5M iPhones in China in March",5
2020-04-15,AAPL,68.66239166259766,-0.009127434402724,0.0079459165215973,-0.0292865875671424,0.0425209125506757,0.6749985607716792,"US Senator Blumenthal Says Apple, Google Have A 'Lot Of Work To Do' To Convince People Coronavirus Contact Tracing Will Not Violate Privacy Apple Ready To Launch 'iPhone 9'; Analyst Says Initial Sales Could Reach 25M Units Every Member Of Trump's 'Great American Economic Revival' Industry Groups BioXcel Therapeutics CEO Says Wearable Devices Are Another Tool To Combat Alzheimer's Agitation Apple Shares Unaffected Following Co. Press Release Highlighting Second-Generation iPhone SE, Starting At $399",5
2020-04-16,AAPL,69.20797729492188,0.0079459165215973,-0.0135689456818856,-0.0406710094818474,0.0418811708069618,0.6648429754286365,"Big Stocks Moving After Hours As Market Cheers Gilead, 'Reopening' Updates S&P 500 Futures Up 3.2% After Hours; Many Other Stocks Moving Higher With Futures; Investors Reacting Favorably To White Phase Guidelines On Reopening Economy Apple's Tim Cook Tells Staff Mgmt. Is Unclear When Employees Will Be Able To Return To Offices, Says Offices Will Likely Have Temperature Checks, Social Distancing Efforts Comcast's Peacock Takes Well-Timed Flight Apple shares are trading higher after Deutsche Bank maintained its Buy rating on the stock and raised its price target from $270 to $285 per share. Deutsche Bank Maintains Buy on Apple, Raises Price Target to $285 Morgan Stanley Misses On EPS, But Shows Strong Trading Results For Q1 As Banks Wrap Up 'Apple's only retail store in South Korea reopening April 18' -9to5Mac Software Rises Above Semiconductors And Hardware As Tech Heads Into Earnings Season",9
2020-04-17,AAPL,68.2688980102539,-0.0135689456818856,-0.0207566018461264,0.0006015774673198,0.0420207240342765,0.6670583142334228,"Gene Munster Dismisses Goldman's Apple Downgrade, Says Cupertino Has Long-Term Earnings Power Goldman Turns Bearish On Apple, Qualcomm, Projects 36% Drop In Q2 iPhone Sales Big Earnings Day As Honeywell, Procter & Gamble, Schlumberger Among Those Reporting 'Apple supplier Foxconn steps up semiconductor plans with deal to build a new base in Qingdao' -South China Morning Post Benzinga's Top Upgrades, Downgrades For April 17, 2020 UPDATE: Goldman Sachs Downgrades Apple To Sell, Lowers Target To $233 'as COVID-19 downturn drives reduced 2021 forecasts' 10 Biggest Price Target Changes For Friday A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street Goldman Sachs Downgrades Apple to Sell, Lowers Price Target to $233 Apple Reopening Store In Seoul, First Outside China",10
2020-04-20,AAPL,66.85186767578125,-0.0207566018461264,-0.0309104529257254,0.0225329612590512,0.0391816226067754,0.6219889762890848,"Coronavirus Sell-Off A Major Opportunity For Activist Investors Halliburton, United, Among Key Names Reporting Results, With More Airlines Due Later In Week",2
2020-04-21,AAPL,64.78544616699219,-0.0309104529257254,0.0288036659468144,0.0380444907754267,0.0396468108554395,0.6293736108018544,How Stable Are Their Networks? AT&T And Verizon Set To Release Q1 Earnings Shares of several technology companies are trading lower amid overall market weakness following a collapse in oil prices. Oil has been negatively impacted by excess supply and low demand amid the coronavirus pandemic. Tuesday's Market Minute: The Streaming Comeback Kid: Netflix Apple Shares Spike 1.5% Amid Nikkei Report Co. Aiming To Increase iPhone Output By 4% Through Mar. Apple Likely to Defer New Airpods Pro Launch Apple Services Now Available in More Countries Around the World Jerremy Newsome Shares The Rules For His Options Strategy,7
2020-04-22,AAPL,66.65150451660156,0.0288036659468144,-0.003875164174225,0.0421224645284088,0.0338453843661985,0.5372788203621282,"Another Autonomous Trucking Startup Announces Layoffs These Companies Could Rebound Sharply After The COVID-19 Crisis Little Things Count: After Selloff To Start Week, A Bit of Light Arrives With Positive Earnings Gene Munster Sees Apple And Tesla As Biggest Winners This Earnings Season",4
2020-04-23,AAPL,66.39321899414062,-0.003875164174225,0.0288696357235542,0.0682468480717493,0.0338177414016446,0.5368400019038678,"Apple Analyst Braces For 'Friday The 13th'-Like Q2, Says iPhone On Track Apple Reportedly Shifting Away From Intel, Will Make Its Own Mac Chips Intel Shares Unaffected Following NY Post Article 'Apple to reportedly use its own chips for Macs instead of Intel's next year' 10 Biggest Price Target Changes For Thursday Daiwa Capital Downgrades Apple to Outperform, Lowers Price Target to $297 Apple Acknowledges Security Flaw in iPhone, iPads That Hackers May Have Used To Steal Data For Years",6
2020-04-24,AAPL,68.30996704101562,0.0288696357235542,0.0007066491361389,0.021556875259395,0.0324937150581456,0.5158217352986884,"Nvidia Reportedly Eyeing 5nm Chips Even As Apple, AMD Ramp Up Orders Apple Shares Unaffected As Hearing Trump Says He Spoke With Tim Cook, Trump Says Cook Believes Economy Will See V-Shaped Recovery 10 Biggest Price Target Changes For Friday Hearing Credit Suisse Asia Sees Apple Cutting iPhone Jul. To Sept. Production By 30% Given A Delay In Production Ramp For 2020 Models Apple Says No Evidence That Hackers Exploited Vulnerability In iPhones, iPads To Steal Data Apple Says No Evidence iPhone Mail Flaw Used Against Customers",6
2020-04-27,AAPL,68.35823822021484,0.0007066491361389,-0.0162096445577052,0.0352789348840734,0.0306373883320645,0.4863534620829294,"How Large Apple Option Traders Are Positioning Ahead Of Earnings 3 Sector ETFs For This Week's Earnings Parade Raymond James Says 'We lowered our iPhone estimates 2 weeks ago to take into account the likelihood of slower sales, and we don't see a reason to change our estimates at this time' Raymond James On Reports Of Apple iPhone Delays Says 'Apple suppliers we spoke with hadn't seen changes yet'; Says 'Our conclusion is that AAPL is likely selectively notifying suppliers.' Will COVID-19 Accelerate The Adoption Of Autonomous Vehicles? UPDATE: B of A Securities On Apple Notes 'Although AAPL could choose to not provide any guidance,we think AAPL could also provide a much wider than normal range to encapsulate the uncertainty of COVID-19' UPDATE: B of A Securities Reiterates Buy On Apple, Raises Target To $310 Notes 'To guide or not guide; that is the question'; Firm Expects 'AAPL to report F2Q well below consensus (not fully adjusted) and to guide well below consensus as well' SpotlightNews Informs Communities, Extends Helping Hand To Small Publishers B of A Securities Earlier Reiterated Buy on Apple, Raised Price Target to $310 Morning Market Stats in 5 Minutes",17
2020-04-28,AAPL,67.25017547607422,-0.0162096445577052,0.0328453369772814,0.068131279698546,0.0306267153089339,0.4861840330932837,"Apple Earnings Ahead: Rough Quarter, iPhone Expectations And Getting Back To Business Earnings Feast: Bring a Plate With Healthcare and Caterpillar in Morning, GOOGL And AMD Later",2
2020-04-29,AAPL,69.45903015136719,0.0328453369772814,0.0210961306149493,0.0448340281458949,0.0311983266684642,0.4952580821166639,"Shares of several technology companies are trading higher amid market strength following positive data from a study of Gilead's Remdesivir, which is being evaluated for coronavirus. A successful treatment could mean a sooner return to economic activity. NOTE: Some names may also be moving in sympathy following recent earnings from Google and some semiconductor companies. Alphabet, Boeing Shares Get A Lift Following Earnings, While GE Falls Short AT&T Is Hoping HBO Max Will Turn The Tide Apple Adds Coronavirus Testing Sites To Maps In US",4
2020-04-30,AAPL,70.92434692382812,0.0210961306149493,-0.0160992732941517,0.0338328709936839,0.0280203590152386,0.4448094096064092,"Apple CEO Tim Cook: Store Traffic Not Back To Pre-COVID-19 Levels In China Apple CFO Says Advertising Also To Be Affected By June Quarter Apple CFO Says Apple Care And Advertising Will Be Affected In June Quarter Apple CFO Expects Digital Services To Continue To Grow At Same Level Of Performance Seen In Mar., Qtr.; Says Expects Apple Care To Be Impacted During Jun. Qtr. Apple CEO Tim Cook Says Austria, Australia Apple Stores To Reopen In 1 To 2 Weeks Apple CEO, On TV+, Says Have Seen A Significant Uptick In Number Of People Who Are Viewing The Content As Well As The Engagement With Content Apple CEO Tim Cook Sees Remote Work Sector Accelerating Apple CEO: Our Products Are Even More Important In 'These Times' Apple CFO: The Core Of The Company Is Innovation, Will Continue To Invest In Product Pipeline Apple CFO Says Due To Reduced Level Of Economic Activity, Services Like Apple Care And Advertising Have Been Impacted",35
2020-05-01,AAPL,69.78251647949219,-0.0160992732941517,0.0141486381617341,0.075758423901338,0.0285827087271116,0.4537364345311981,"Amazon, Exxon Mobil Earnings Weigh On Market To Start New Month As Caution Steers The Wheel VirnetX Shares Dip; Hearing Judge Has Ordered Retrial Regarding Damages In VirnetX vs Apple VPN On Demand Lawsuit Apple Shows Signs Of Recovery From Coronavirus, Doesn't Shake Bulls With Lack Of Guidance UPDATE: Raymond James On Apple Notes 'and those who don't buy a phone this year will have a strong incentive to buy one next year, particularly with more complete 5G networks and our belief of a stronger 2021 iPhone feature set' UPDATE: Raymond James Maintains Outperform On Apple, Raises Target To $340 Notes 'our optimism for the stock is about 2021. We think upgrades to 5G are inevitable' UPDATE: Morgan Stanley On Apple Notes 'With increased confidence in the 5G iPhone launch and stretched iPhone replacement cycles, Apple remains top pick' UPDATE: Morgan Stanley Maintains Overweight On Apple, Raises Tgt To $326 Notes 'While Apple pulled guidance, qualitative commentary leads us to raise our F3Q revenue estimate as demand improved in 2H of April and more stores will open before quarter-end' UPDATE: Cascend Reiterates Buy On Apple, Lowers Target To $325 Notes 'not providing guidance is worrying even as the company performs solidly in a difficult environment DA Davidson Maintains Buy on Apple, Lowers Price Target to $355 Canaccord Genuity Maintains Buy on Apple, Raises Price Target to $310",29
2020-05-04,AAPL,70.76984405517578,0.0141486381617341,0.0150088212036616,0.0774417054003662,0.0280782178968687,0.4457278908779871,"'Apple raises more than $8 billion in bond offering' -Tweet From CNBC Now Apple Grows Smartphone Market Share Even As Overall Market Declines At Record Pace Hearing Apple To Reopen Stores Starting Friday, Region Not Specified GM, Disney In Focus Along With Friday's Payrolls Data As Stocks Appear Shaky To Start New Week Apple Announces Updated MacBook Pro Offering 10th Generation Processor For Up To 80% Faster Graphics Performance; Starting At $1,299 And $1,199 For Education Apple Inc Files Prospectus Supplement Related To A Potential Four-Part Notes Offering",6
2020-05-05,AAPL,71.83201599121094,0.0150088212036616,0.0103177150567499,0.0493787363919022,0.0215159666379674,0.3415553816473461,"What Apple's WWDC 2020 Invite Says About This Year's Virtual Presentation Charles Schwab Launches Fractional Shares, The Ability To Gift Stock Apple to Host Virtual Worldwide Developers Conference Beginning June 22 Disney, Beyond Meat And Video Game Makers All Set To Report As Firm Tone Continues Apple Capitalizes On Plunge In Yields, Issues Cheapest Bonds In Years Apple Files Final Pricing Term Sheet For Offering Of $2B 0.750% Notes Due 2023 Apple And Google Say No To Location Tracking In Coronavirus Contact Tracing Apps",7
2020-05-06,AAPL,72.57315826416016,0.0103177150567499,0.0103449120502707,0.0261208924142393,0.0210998954354209,0.3349504560695437,"A Low-Cost, FAAMNG-Heavy ETF For May A Recap Of Social Media Earnings GM, Disney, Beyond Meat Results In Focus, With GM And BYND Getting Early Lift 'Microsoft is releasing its new AirPods rival after months of delays — and it's even cheaper than expected' -Recent Business Insider Article Apple Chassis Maker Catcher Said to be Considering Leaving China to Open Factories in SouthEast Asia",5
2020-05-08,AAPL,75.06912994384766,0.0238013558411327,0.0157355164068437,-0.0078030697006675,0.0210323642213125,0.3338784312799541,"Apple Option Alert: May 15 $315 Calls Sweep (52) near the Ask: 354 @ $2.154 vs 6982 OI; Ref=$309.45 Apple To Give Masks To Customers Inside Retail Stores, Company To Let Customers Choose Product Pick Up Times Online Apple Says Social-Distancing Guidelines Will Limit Number Of Customers In Stores, May Create Delays For Walk-In Customers Apple To Reopen Small Number Of U.S. Stores In Idaho, South Carolina, Alabama And Alaska Starting Next Week; Says It Will Require Customers To Wear Masks, Undergo Temperature Checks Before Entering Stores Apple To Reopen Germany Retail Stores May 11 Along With Dramatic Jobs Data, Investors Scrutinize Recent Earnings From Uber, Square Spotify CEO's Apple Barb Backfires As Sonos Points Out The 'Solid Irony'",7
2020-05-11,AAPL,76.25038146972656,0.0157355164068437,-0.0114280254025048,-0.0001587906694722,0.0209337152298826,0.3323124270894886,"Cruise Line Earnings Later This Week Could Provide Insight On Brutal Quarter For Industry Trump, Intel, TSMC Plan US 'Self-Sufficiency' In Semiconductors As Coronavirus Gives Supply-Chain Scare",2
